"508","Superlative","0","large","Gates","gates","1986","A fine dark red with a darker halo and a green throat. Tends to flower on the low side as the scapes do not always clear the foliage but blooms are rarely obscured.","24","6","t","s","e","4.00","1","3"
"509","Susan Weber","0","large","Branch","branch","1989","A pale pink flower, turning deeper rose pink towards the edge, which has a yellow green throat. Good late season bloomer.","26","6","d","s","l","5.50","0","0"
"510","Svengali","0","large","Moldovan","moldovan","1987","This daylily certainly has a presence in the garden. The large, lavender pink flower has a hypnotic, deep plum eyezone which draws the attention.  ","30","7","t","d","m","5.50","1","10"
"511","Swallow Tail Kite","2018","large","Hanson, C.","hanson-c","1998","A tall and stately daylily which has a light purple flower with a lavender watermark and a chartreuse throat.","44","7","t","s","e,m","6.50","1","10"
"512","Swirling Water","0","large","Carpenter, K.","carpenter-k","1978","A vibrant purple flower with an eyecatching creamy white throat which splashes out onto the petals.","22","7","d","s","e,m","5.00","0","0"
"513","Tachibana","2018","large","Moldovan","moldovan","1981","Lavender mauve with a creamy lemon watermark around a yellow green throat","27","5","t","d","e,m","5.00","1","10"
"514","Tang Porcelain","0","large","Kirchhoff, D.","kirchhoff-d","1985","A rich, rose pink flower of smooth texture with a lime green throat.","26","5","t","e","e,m","6.00","0","0"
"515","Tani","0","large","Pierce","pierce","1983","A flamboyant, ruffled, light rose pink flower with darker veining and a green throat. ","24","6","d","s","e,m","5.00","1","6"
"516","Taos","0","large","Stamile","stamile","1999","A fabulous pastel cream pink blend with a thin gold edge and green throat.","24","6","t","d","e,m","9.50","0","0"
"517","Tennyson","0","large","Trimmer","trimmer","1999","A very pretty pink blend featuring a pencil thin eyezone around a yellow green throat.","26","5","t","d","e,m","8.50","0","0"
"518","Tetrina's Daughter","0","large","Fay","fay","1971","An early tetraploid, this cultivar has older style trumpet shaped blooms of lemon yellow.","35","5","t","s","m","4.50","1","10"
"519","Thy True Love","0","large","Guidry","guidry","1980","Rose pink with a narrow, deeper rose eyezone around the large lemon to green throat.   ","21","6","d","e","e","4.50","1","6"
"520","Time Lord","0","large","Munson, R.W.","munson-r-w","1983","An intriguing blend of rose red and copper with a yellow green throat.","30","6","t","e","e,m","4.50","1","10"
"521","Tonia Gay","0","large","Spalding-Guillory","spalding-guillory","1984","Described as 'baby ribbon pink' this flower sparkles in the sunshine due to the presence of sugar crystals. This is known as 'diamond dusting'. Registered as evergreen, it is semi-evergreen to dormant here.","15","6","d","s","m","4.00","1","10"
"522","Torpoint","0","large","Fischer, H.A.","fischer-h-a","1962","A classic older daylily with narrow petals of buff pink and a deep yellow throat.","36","7","d","d","l","3.50","1","10"
"523","Towhead","0","large","Hall, D.F.","hall-d-f","1955","Pastel lemon yellow flowers which regularly produce extra petals and sepals. Polymerous is the current term for this phenomenon.","36","5","d","d","m","3.50","1","10"
"524","Trahlyta","0","large","Childs","childs","1982","Greyed purple with a prominent darker eyezone and a yellow green throat. Often used in breeding for Unusual Forms.","30","5","d","d","m","4.00","1","10"
"525","Trond","0","large","Peck","peck","1986","A deep red flower with a green throat, rounded in form and lightly ruffled.","27","6","t","d","m","4.00","1","10"
"526","Trooping the Colour","0","large","Lytton","lytton","2010","A lovely ruffled, scarlet red flower with a green throat. Another winner from Eve Lytton.","23","6","t","s","m","10.00","0","0"
"527","Tropic Sunset","0","large","Harris-Benz","harris-benz","1987","A big, very bright coral pink blend with a washed eyezone and a chartreuse throat.","24","7","t","d","e,m","7.50","1","6"
"528","Troubled Waters","0","large","Peck","peck","1984","A intense dark purple with a green throat. Low growing, so best for front of border.","20","6","t","d","m","5.50","0","0"
"529","Turkish Turban","0","large","Moldovan","moldovan","1985","A subtle blend of greyed lavender-orchid with darker veining and a lemon green throat.","26","6","t","s","e","4.00","1","10"
"530","Tuscawilla Charlie Baker","0","large","Hansen, L.P.","hansen-l-p","1990","A ruffled, bright lemon yellow flower with a green throat.","26","6","t","s","e,m","5.00","1","8"
"531","Tuscawilla Tigress","0","large","Hansen","hansen","1988","A massive bright orange flower with a darker eyezone and white midribs. ","25","7","t","s","e,m","6.00","1","8"
"532","Tutankhamun","2018","large","Elliot","elliot","1978","A lilac purple and cream bi colour with a green yellow throat.","26","5","d","e","m","4.00","1","10"
"533","Ultra Persuasion","2018","large","Guidry","guidry","1992","A gorgeous lavender pink blend with a lime green throat. Registered as evergreen but usually semi evergreen here.","24","6","d","s","m","6.00","1","10"
"534","Unchartered Waters","0","large","Moldovan","moldovan","1996","A violet purple blend with lighter midribs and a yellow to green throat.","28","7","t","s","m","6.50","0","0"
"535","Uncle Bryan","0","large","Shooter","shooter","1992","A bright apple red flower with a large green throat. One of our favourite daylilies.","25","6","d","d","e,m","8.50","0","0"
"536","Unforgettable Fire","0","large","Salter","salter","1988","A striking red orange flower with lighter orange midribs and a yellow throat.","28","6","t","s","e,m","5.50","1","10"
"537","Upper Class Peach","2018","large","Klehm","klehm","1990","A beautiful peach pink blend with a yellow to green throat and a thin yellow gold edge in hot weather. Blooms are held aloft on tall scapes.","40","6","t","d","m","6.50","1","10"
"538","Uptown Girl","0","large","Stamile","stamile","1993","A lovely soft pink flower with pearly white midribs and a yellow to green throat.","27","5","t","s","l","6.00","0","0"
"539","Valley Monster","0","large","Powell, L.K.","powell-l-k","1983","A massive yellow flower brushed with cinnamon.","33","9","t","d","m","6.00","0","0"
"540","Vera Biaglow","0","large","Moldovan","moldovan","1986","Broad, rounded and ruffled,deep pink flowers. A super daylily.","28","6","t","d","m,l","6.00","1","10"
"541","Vesuvian","0","large","Benz","benz","1992","This superb, velvety deep ruby red flower is one of the most ruffled reds available. Needs a warm spell to perform at its' best, then it is absolutely stunning.","36","6","t","d","m","7.00","1","6"
"542","Vi Simmons","0","large","Talbott","talbott","1987","A pretty, ruffled medium pink flower with a green throat.","24","6","d","e","m","5.50","1","6"
"543","Victorian Lace ","0","large","Stamile","stamile","1999","Still one of the top pink daylilies, this multiple award winner is described as 'porcelain pink', which could refer to texture as well as colour. A thin gold braided edge is apparent in hot weather.","30","6","t","e","e,m","9.00","0","0"
"544","Video","0","large","Millikan, B.","millikan-b","1988","A crepe textured, ruffled pale lemon yellow flower. Vigorous and  floriferous.","20","5","d","s","e","4.00","1","6"
"545","Viewpoin","0","large","Lambert","lambert","1965","A rare, older style mauve pink flower with a yellow green throat. The narrow petals are lighter at the edges.","30","5","d","d","m","5.00","1","10"
"546","Vintage Bordeaux","0","large","Kirchhoff, D.","kirchhoff-d","1986","A dark reddish purple flower with a green yellow throat.","27","6","t","e","e,m","5.00","1","10"
"547","Violet Hour","0","large","Peck","peck","1978","A vibrant, violet purple flower with a yellow green throat.","25","7","t","d","m","4.50","1","3"
"548","Violet Patch","2018","large","Spalding, W.","spalding-w","1993","A pretty light lavender blend with a green throat.","25","6","d","e","e,m","5.00","1","10"
"549","Visual Intrigue","0","large","Salter","salter","2000","This ivory cream flower certainly has an intriguing pattern of cream spots on a purple eyezone.","29","6","t","s","e,m","9.50","1","10"
"550","Vohann","0","large","Hager","hager","1985","Deep red flowers carried on tall, well branched scapes.","36","6","t","e","e,m","4.50","1","6"
"551","War Paint","0","large","Harris-Benz","harris-benz","1985","Buff tan with a contrasting, almost circular red band around the yellow green throat. Very floriferous when established.","24","6","t","d","e,m","4.50","1","10"
"552","Warp Drive","0","large","Moldovan","moldovan","1990","A large flower of greenish yellow with lighter midribs and a green throat.","34","7","t","d","m","5.00","1","10"
"553","Wedding Band","0","large","Stamile","stamile","1987","A stunning near white with a narrow gold edge and a green throat. Stout Medal winner 1996.","26","6","t","s","m","7.50","1","10"
"554","Which Way Jim","0","large","Shooter","shooter","1992","An unusual grey and purple blend with a darker eye and a green yellow throat.","26","6","d","d","m","6.00","1","10"
"555","Whichford","0","large","Randall","randall","1960","This pretty, older style lemon yellow daylily has some fragrance and was raised in the UK.","28","5","d","d","m","3.50","1","10"
"556","White Ensign","0","large","Lytton","lytton","1999","A  broad near white flower with a cool green throat. Sometimes reblooms.","28","6","t","s","m","6.00","1","10"
"557","White Ibis","0","large","Durio","durio","1982","Creamy white with a green throat","28","5","d","e","e,m","4.00","1","10"
"558","White Pansy","0","large","Peck","peck","1990","A near white self with a green throat. A seedling from a  tetraploid conversion of 'Joan Senior'.","25","6","t","d","m","5.00","1","10"
"559","White Temptation","0","large","Sellers","sellers","1978","An ever popular near white and an excellent garden plant.","32","5","d","s","m","4.50","1","10"
"560","White Tie Affair","0","large","Peck","peck","1982","A lightly ruffled near white with a green throat. Flowers have great visual impact and the long flowering season is sometimes extended by reblooming.","24","6","t","d","m","6.00","1","10"
"561","White Zone","0","large","Stamile","stamile","1992","A near white self with a green throat. This daylily always catches the eye and has well presented flowers.","34","6","t","d","e,m","7.00","1","10"
"562","Whiter Shade","0","large","Stamile","stamile","1992","Another good near white with a green throat. Produces plenty of flowers and is one of the nearest to white.","21","6","t","s","e,m","7.50","1","10"
"563","Whooperee","0","large","Gates","gates","1986","A round, slightly recurved, bright pinkish red flower with a green throat.","24","6","t","e","e","6.00","1","6"
"564","Wildfire Tango","0","large","Kirchhoff, D.","kirchhoff-d","1992","A very ruffled, intense golden orange flower with a yellow to green throat.","26","6","t","e","e","7.00","1","10"
"565","Wind Song","0","large","Bryant","bryant","1974","A wide, gently ruffled, slightly reflexed flower of soft creamy yellow.","28","6","d","s","m","4.00","1","8"
"566","Window Dressing","2018","large","Spalding, W.","spalding-w","1983","A near white flower with a pink cast and green heart. Registered as evergreen but dormant here.","17","6","d","d","m","5.00","1","7"
"567","Wineberry Candy","0","large","Stamile","stamile","1990","Another of the very popular ""Candy"" series. Lavender pink with a purple eye and a green throat.","22","5","t","d","e,m","4.50","1","3"
"568","Winter Dreams","0","large","Lytton","lytton","2012","A distinctive, ruffled near white with a chartreuse throat and green heart.","32","6","t","d","m,l","12.00","1","10"
"569","Winter Masquerade","0","large","Salter","salter","1993","A creamy white flower with an exquisite layered eyezone of lavender and violet around a large greenish yellow throat.","28","6","t","s","m","8.50","0","0"
"570","Wisest of Wizards","0","large","Salter","salter","1994","A very popular ivory yellow flower with a rose gold edge and a rose eyezone.","26","6","t","s","e,m","8.00","0","0"
"571","Witch Stitchery","0","large","Morss","morss","1986","A cream flower with an intricate, feathered, lavender purple eyezone.","26","6","t","s","e","6.50","1","7"
"572","Witches' Coven","0","large","Moldovan","moldovan","1984","A mauve violet blend with darker edges to the petals and a lemon green throat.","24","5","t","s","e,m","5.00","1","4"
"573","Wonders Never Cease","2018","large","Carr","carr","2003","A very ruffled cream flower with a yellow edge, a matching halo and a green throat.","28","6","t","e","e,m","9.50","1","9"
"574","World of Peace","0","large","Hall, D.F.","hall-d-f","1966","A buff pink flower with a soft yellow throat.","28","6","d","d","m,l","3.50","1","4"
"575","Wounded Heart","0","large","Sikes","sikes","1985","A striking orange flower with a solid scarlet eyezone.","26","6","t","e","m","7.00","1","7"
"576","Wyatt's Cameo","2018","large","LeFever","lefever","1993","A much admired cream and rose pink flower with a deeper rose halo and a large green throat.","24","5","d","d","m","7.00","1","10"
"577","Xia Xiang","0","large","Billingslea","billingslea","1988","This is a beautiful, clear pink self with a green throat. The flat open blooms have large looping ruffles.","22","6","d","d","m","6.50","1","10"
"578","Yellow Green Monarch","0","large","Carpenter, J.","carpenter-j","1992","An open formed bright yellow flower with a green throat.","22","6","d","d","e,m","5.00","1","10"
"579","Yesterday Memories","2018","large","Spalding, W.","spalding-w","1976","An award winning deep pink flower with a green throat.","19","7","d","e","m","5.00","1","6"
"580","Yesterday, Today and Tomorrow","2018","large","Carpenter, J.","carpenter-j","2004","A pale pink flower with an amazing eye of lavender purple and a green throat.","26","6","t","e","e,m","10.50","0","0"
"581","Yum Yum Plum","0","large","Brooks, B.","brooks-b","1993","A near white to pale yellow flower with a large eye of red-purple. Very floriferous.","22","5","t","d","m","5.50","1","10"
"582","Zampa","0","large","Claar","claar","1963","A flared golden yellow flower with a deeper gold throat and red stippling towards the edges.","36","6","d","d","m","3.00","1","8"
