317,Little Deeke,little-deeke,2014,1,Guidry,guidry,1980,Ruffled orange-gold with bronze overlay and veins and olive green throat.,20,4.5,1,1,e,4,1,10
318,Lotus Land,lotus-land,2013,1,Nesmith,nesmith,1955,"A tall, elegant, historic daylily of maize yelllow with an open, almost spidery, form.",38,5,1,2,m,3.5,1,8
319,Louis McHargue,louis-mchargue,2015,1,Mederer,mederer,1982,A good large flowered pink with a deeper rose eye,30,6.5,2,1,m,4.5,1,8
320,Loving Memories,loving-memories,2015,1,"Spalding, W.",spalding-w,1973,A creamy near white flower that glistens in the sunshine. Prolific bloomer in a clump.,17,5.5,1,1,"e,m",4.5,1,10
321,Luminous Jewel,luminous-jewel,2012,1,"Childs, F.",childs-f,1974,A near white award winner with a mint green throat.,28,6,1,3,m,4,1,6
322,Lusty Lealand,lusty-lealand,2013,1,Peck,peck,1973,A large red self with a green yellow throat. Strong and sturdy plants.,28,6.5,2,3,m,4,1,8
323,Lusty Liitle Lulu,lusty-liitle-lulu,2012,1,Bearce,bearce,1983,"This attractive mid apricot is only just inside the large flower category and was part of a movement towards smaller, or'pony', tetraploids..",31,4.5,2,3,"m,l",4.5,1,5
324,Luteola Pallens,luteola-pallens,2014,1,Lemoine,lemoine,1907,We have been trying to identify and correctly name this for years. We believe this may be a cross between Luteola x H. citrina. Very vigorous and gives a good display of light yellow flowers. It came from a well known old cottage garden on the Island.,28,5,1,3,m,2.5,1,8
325,Lyric Opera,lyric-opera,2014,1,Moldovan,moldovan,1984,"Flowers of a rose lavender blend with lighter edges and a yellow green throat. Well branched scapes are taller than registered, reaching 36"" here.",28,5.5,2,3,m,5,0,0
326,Mae Graham,mae-graham,2012,1,"Spalding, W.",spalding-w,1977,"This large, rich pink flower has a yellow to green throat and is much admired in the garden. A multiple award winner,it is registered as an evergreen but here it is semi-evergreen.",18,6.5,1,2,m,5,0,0
327,Maestro Puccini,maestro-puccini,2014,1,Moldovan,moldovan,1992,A striking rose purple blend with a large lemon green throat.,28,5.5,2,1,m,8,1,2
328,Malaysian Monarch,malaysian-monarch,2013,1,"Munson, R.W.",munson-r-w,1986,Grape purple with a creamy white 'watermark' eyezone around a large cream yellow throat and a green heart.,24,6,2,2,"e,m",5.5,1,10
329,Mallard,mallard,2018,1,Griesbach-Klehm,griesbach-klehm,1979,"An older but still popular, deep velvety red self.",26,6,2,3,m,3.5,1,10
330,Malmaison Plum,malmaison-plum,2014,1,"Munson, R.W.",munson-r-w,1994,A rich purple flower with a chalky 'watermark' halo around the yellow to green throat. Super colour.,24,4.5,2,2,m,6,1,7
331,Manchurian Apricot,manchurian-apricot,2013,1,"Munson, R.W.",munson-r-w,1982,A beautiful pale pink and apricot blend with a gold throat. Impressive flower production in a clump.,20,6,2,1,"e,m",5,1,8
332,Marble Faun,marble-faun,2014,1,"Millikan, B.",millikan-b,1983,Round and ruffled flower of a cream yellow blend with a green throat.,20,5,1,1,e,5,1,6
333,Marietta Charmer,marietta-charmer,2018,1,Shooter,shooter,1992,A lovely flower of silky rose pink with a slight mauve influence and a green throat.,28,5,1,3,l,6,1,6
334,Mariska,mariska,2014,1,Moldovan,moldovan,1986,"This wide, lavender pink flower has a large creamy eyezone.   ",28,6.5,2,3,m,5,1,10
335,Martha Adams,martha-adams,2014,1,"Spalding, W.",spalding-w,1979,Large pale pink flower with a deeper halo and a green throat. Stout Medal winner 1988.,19,6.75,1,1,"e,m",4.5,1,4
336,Mary's Gold,marys-gold,2014,1,McDonell,mcdonell,1984,Brilliant golden yellow blooms that shine like a beacon. A multiple award winner.,34,6.5,2,3,m,5,1,7
337,Mata Hari,mata-hari,2014,1,"Brooks, H.",brooks-h,1981,"A striking lilac lavender flower with a red purple eyezone, pearly white midribs and a large chartreuse throat.",22,4.5,2,3,e,5,1,8
338,Maude's Valentine,maudes-valentine,2018,1,Shooter,shooter,1992,"A lavender pink blend with an intriguing triple ringed eyezone of magenta, lavender and grey blue.",32,5,1,3,m,6,1,6
339,Metaphor,metaphor,2014,1,Gates,gates,1983,"Described in the States as a 'blue lavender, over here it is more mauve influenced but still very beautiful.",22,5,2,1,m,5,1,9
340,Midnight Magic,midnight-magic,2013,1,Kinnebrew,kinnebrew,1979,A very dark red with a green yellow throat. One of the nearest to black.,28,5.5,2,1,"e,m",4.5,1,8
341,Midnight Rambler,midnight-rambler,2015,1,Salter,salter,1993,Gently ruffled petals of a deep violet purple above a green yellow throat.,26,6,2,2,m,7,1,7
342,Mighty Shogun,mighty-shogun,2012,1,Moldovan,moldovan,1989,A deep burgundy maroon flower with a small green yellow throat.,26,5.75,2,3,"e,m",5,1,5
343,Milanese Mango,milanese-mango,2014,1,"Kirchhoff, D.",kirchhoff-d,1987,"This flower is a soft mango orange colour with a deeper halo, a yellow throat and a green heart.",29,5,2,1,"e,m",5.5,1,8
344,Millie Schlumpf,millie-schlumpf,2014,1,Guidry,guidry,1981,"A pretty, soft ,clear, light pink flower with a green throat. Good rebloom.",20,6,1,1,"e,m",4.5,0,0
345,Ming Lo,ming-lo,2014,1,Fischer,fischer,1967,Very pale cream yellow flowers with elongated petals. Not a 'Spider' or consistently an 'Unusual Form' but associates well with these groups. Very floriferous.,32,6,1,3,"m,l",5,1,6
346,Ming Porcelain,ming-porcelain,2014,1,"Kirchhoff, D.",kirchhoff-d,1982,"A creamy, peach pink blend with a texture like fine porcelain.",28,5.25,2,1,e,4,1,8
347,Mokan Butterfly,mokan-butterfly,2014,1,Lenington,lenington,1984,"A near white flower enhanced by a narrow band of violet lavender around the large, lemon green throat. A tall and elegant daylily of distinction. ",35,5.5,2,3,e,6.5,1,4
348,Monica Marie,monica-marie,2013,1,Gates,gates,1982,"A very pretty, gently ruffled creamy white flower with a green throat. Registered as a tetraploid but actually a diploid.",24,5,1,1,"e,m",5,1,8
349,Moon Snow,moon-snow,2012,1,"Munson, R.W.",munson-r-w,1983,"Ruffled,rounded cream white with a cream throat. Good rebloom, so a valuable season extender.  ",24,5,2,2,"e,m",5,1,8
350,Moonlit Caress,moonlit-caress,2012,1,Salter,salter,1996,A lovely cream- white flower with a yellow ruffled edge and green heart.,26,5.5,2,2,"m,l",6.5,1,7
351,Moonlit Masquerade,moonlit-masquerade,2014,1,Salter,salter,1992,"A renowned, award winning creamy white with a striking purple eyezone. Stout Medal winner 2004.",26,5.5,2,2,"e,m",6,1,6
352,Move Over Moon,move-over-moon,2013,1,"Brooks, B.",brooks-b,1993,"A cool, light yellow flower with a green throat. Always seems larger than its registered size.",29,6,2,2,"e,m",6,1,8
353,Mrs Lester,mrs-lester,2014,1,,,,A creamy yellow flower with overlapping and slightly ruffled petals. Well liked by visitors. ,30,5.5,1,3,m,2.5,1,5
354,Mumbo Jumbo,mumbo-jumbo,2012,1,Guidry,guidry,1979,"A large,opulent rose pink flower with a darker halo, white midribs and a green throat.",21,6.25,1,2,e,5,0,0
355,My Belle,my-belle,2014,1,Durio,durio,1973,A daylily that has stood the test of time and remains popular. The broad pale pink flowers make a fine display. Stout Medal winner 1984.,26,6.5,1,1,e,4,1,8
356,My Darling Clementine,my-darling-clementine,2014,1,Salter,salter,1988,"A fine example of the full, round and ruffled form. The flower is a bright cream yellow and has a lime green heart.",21,4.5,2,1,e,5,1,8
357,My Happy Valentine,my-happy-valentine,2012,1,Koffler,koffler,1989,A light apricot and pink bicolour with a wine red eyezone and a green yellow throat.,20,5,1,3,"e,m",4.5,1,5
358,Mystical Rainbow,mystical-rainbow,2013,1,Stamile,stamile,1996,A fabulous pink flower with a deeper pink eyezone and green throat.,25,5.5,2,3,"e,m",6.5,1,8
359,Nagasaki,nagasaki,2012,1,"Kirchhoff, D.",kirchhoff-d,1978,A double flower of an ivory cream and lavender pink blend with greenish yellow halo.,19,4.5,1,1,"e,m",5,1,5
360,Nanuq,nanuq,2014,1,Jinkerson,jinkerson,1986,A delightful near white with a yellow green throat. One of the nearest to white.,27,5,1,2,"m,l",5,1,6
361,Navajo Princess,navajo-princess,2012,1,Hansen,hansen,1992,A pale pink flower with a bold rose eyezone and a dark green throat.,24,4.5,1,2,"m,l",5,1,5
362,Neal Berrey,neal-berrey,2014,1,Sikes,sikes,1985,"A well ruffled, light rose pink flower with a deeper edge and a green yellow throat. Stout Medal winner 1995. ",18,5,1,2,m,5,1,10
363,Night Raider,night-raider,2014,1,Webster,webster,1986,"A full,slightly recurved, dark red flower with a green throat. An early to early mid bloom season here, not mid as registered.",29,5.5,2,3,"e,m",4.5,1,6
364,Nile Crane,nile-crane,2014,1,"Munson, R.W.",munson-r-w,1978,"A star shaped,lilac lavender flower with a large cream throat ",26,5,2,1,m,5,1,10
365,Nile Plum,nile-plum,2014,1,"Munson, R.W.",munson-r-w,1984,"A silvery plum flower with a large,lighter, chalky eyezone and a yellow to green throat.",20,5,2,1,"e,m",6,1,5
366,Nivia Guest,nivia-guest,2014,1,"Munson, R.W.",munson-r-w,1984,"A vibrant burgundy purple flower with a small yellow green throat. In warmer weather a chalky plum eyezone is visible. Scapes taller (32"") here than registered.",24,5,2,1,m,5.5,1,10
367,Nordic Night,nordic-night,2014,1,Salter,salter,1991,A purple flower with a green throat edged in white which continues along the midribs. The petals also have a thin white edging.,24,5,2,2,"e,m",6,1,3
368,Nosferatu,nosferatu,2014,1,Hanson,hanson,1990,"A fine, ruffled, deep royal purple flower with a chartreuse throat.",26,6,2,2,m,6.5,0,0
369,Nova,nova,2015,1,Lester,lester,1962,"A fragrant, lemon yellow flower with slender petals and sepals. One of the best scented daylilies we have and is always popular.",22,6,1,3,"e,m",4.5,1,7
370,Ocean Rain,ocean-rain,2013,1,Hanson,hanson,1984,An orchid lavender bitone with a lighter halo and a yellow green throat.,26,6,2,2,"e,m",5,1,5
371,Old Tangiers,old-tangiers,2012,1,"Millikan, B.",millikan-b,1985,A glowing reddish orange flower with yellow midribs and deeper shading around a yellow to green throat.,28,5,2,2,"m,l",5,1,6
372,Olive Bailey Langdon,olive-bailey-langdon,2014,1,"Munson, R.W.",munson-r-w,1974,"A classic daylily that has remained popular over the years. The violet purple flowers are rounded and lightly ruffled. Usually reblooms towards the end of the season, so it is often one of the first and one of the last to bloom.",28,5,2,2,"e,m",4.5,1,10
373,Omomuki,omomuki,2013,1,Stamile,stamile,1991,A very ruffled bright yellow flower with a greenish influence and a green throat.,26,5,2,3,"e,m",6,1,8
374,Orange Dream,orange-dream,2014,1,"Durio, A.",durio-a,1983,A showy burnt orange self with a yellow green throat and of round and ruffled form.,28,6,2,1,"e,m",4,1,6
375,Orange Empire,orange-empire,2013,1,"Brooks, B.",brooks-b,1994,This orange flower has a red- orange eyezone and yellow midribs. This tall daylily makes quite a statement.,34,6,2,2,m,6,1,4
376,Orange Velvet,orange-velvet,2014,1,Joiner,joiner,1988,"An aptly named daylily, with its large soft orange flowers of velvety texture and round ruffled form.",30,6.5,1,2,m,5.5,1,6
377,Oriental Ruby,oriental-ruby,2015,1,Fischer,fischer,1968,Carmine red flower with a greenish throat. A heritage classic. ,34,6,1,3,"m,l",3.5,1,10
378,Our Kirsten,our-kirsten,2014,1,Hansen,hansen,1991,"A soft,diamond dusted, peachy pink flower with a leathery texture and a large green throat.",26,6,1,1,m,5.5,1,6
379,Outrageous,outrageous,2014,1,"Stevens, D.",stevens-d,1978,"A popular and eye catching daylily, the flower is burnt orange with a very large deep red eyezone.",22,4.5,2,3,m,5,1,10
380,Painted Pink,painted-pink,2014,1,Harris,harris,1983,"A beautiful,wide and lightly ruffled rose pink flower. In cooler weather there is a narrow rose red band around the green throat.",24,5,2,3,"e,m",5,1,5
381,Paper Butterfly,paper-butterfly,2014,1,Morss,morss,1983,A distinctive cream peach flower with an intriguing violet shaded eyezone pattern.,24,6,2,2,e,5,1,8
382,Parson's Robe,parsons-robe,2013,1,Peck,peck,1988,A very dark red-purple flower with a green throat.,24,5.5,2,3,m,5,1,5
383,Party Queen,party-queen,2014,1,Peck,peck,1980,"Round, ruffled and frilly,this sparkling flower is a melon apricot blend with a small apricot throat.",28,6,2,3,m,5,1,6
384,Passion for Red,passion-for-red,2014,1,Stamile,stamile,1994,A stunning scarlet red self with a green yellow throat.,27,6.75,2,2,"e,m",6.5,1,3
385,Pastel Ballerina,pastel-ballerina,2014,1,"Munson, R.W.",munson-r-w,1984,An unusual peachy pink flower with a seersucker texture. One of the few Munson diploids available.,18,6,1,1,"e,m",4,1,5
386,Pat Mercer,pat-mercer,2014,1,Joiner,joiner,1982,"Initially bright red- orange, these large flowers gradually become more orange, sometimes lasting into the second day. ",28,7,1,2,m,5,1,6
387,Peach Whisper,peach-whisper,2015,1,Stamile,stamile,1991,A lovely soft peach pink with lighter midribs and a yellow throat.,25,5.5,2,3,m,6.5,1,7
388,Pear Ornament,pear-ornament,2014,1,"Spalding, W.",spalding-w,1986,"A sumptuous, ruffled cream flower with a green throat and a heavy, waxy substance. Registered as evergreen but semi-evergreen to dormant here.",16,6,1,2,m,5,1,10
389,Pearl Jam,pearl-jam,2013,1,"Shooter, E.",shooter-e,1995,A pretty flower of palest mauve with a purple eyezone and a yellow green throat.,26,5,1,3,m,5,1,8
390,Pearl Lewis,pearl-lewis,2014,1,Peck,peck,1984,"Arguably the finest daylily introduced by Virginia Peck, this is an exquisitely formed melon gold blend with an olive green throat.",24,6,2,3,"m,l",5,1,8
391,Penelope Vestey,penelope-vestey,2014,1,Coe,coe,1969,"An older style pink flower of a flaring, trumpet shape. Raised in the UK and still popular here.",36,4.5,1,2,l,4,1,4
392,Persian Ruby,persian-ruby,2018,1,Trimmer,trimmer,1998,"A massive ruby red to purple flower with a large, star shaped, yellow green throat.",30,7.75,2,3,"e,m",8.5,1,5
393,Pink Circle,pink-circle,2014,1,"Spalding, W.",spalding-w,1981,A pink flower with a circular deep pink eyezone. A rare beauty.,16,5.25,1,2,m,5,1,5
394,Pink Cotton Candy,pink-cotton-candy,2014,1,Stamile,stamile,1991,A clear pale pink with a narrow red eyezone. Larger than most of the 'Candy' range but still from 'Siloam Virginia Henson' breeding.,23,5,2,3,"m,l",6,1,6
395,Pink Damask,pink-damask,2014,1,Stevens,stevens,1951,"An old favourite of traditional open, flared, lily like form. Produces an abundance of mauve pink flowers.",36,4.5,1,3,m,2.5,1,6
396,Pink Flirt,pink-flirt,2014,1,DeKerlegand,dekerlegand,1987,"A very ruffled, bright pink flower with a yellow green throat. This award winning daylily is highly regarded and always in demand.",20,6,1,2,e,6,1,4
397,Pink Monday,pink-monday,2014,1,Sellers,sellers,1981,Soft pink flowers with lighter midribs and a green throat.,26,5.5,2,3,m,5,1,10
398,Pirate Treasure,pirate-treasure,2012,1,Harris-Benz,harris-benz,1989,Pieces of eight! A massive bright gold flower with a green throat.,26,7,2,2,"m,l",5.5,1,10
399,Pirate's Patch,pirates-patch,2014,1,Salter,salter,1991,A round and ruffled creamy white flower with a bold purple eyezone and matching edge.  ,28,6,2,1,"e,m",6,1,8
400,Pony,pony,2014,1,Durio,durio,1972,"An interesting bicolour, having lavender petals and cream sepals, with cream midribs and a green throat.",26,5,1,3,m,4.5,0,0
401,Porcelain Pleasure,porcelain-pleasure,2014,1,Stamile,stamile,1983,An ivory white self with a green throat. Vigorous and floriferous and a parent of 'Arctic Snow'.,26,5.5,2,3,"m,l",4.5,1,5
402,Prairie Blue Eyes,prairie-blue-eyes,2014,1,Marsh,marsh,1970,A star shaped lavender purple flower with a greenish yellow throat and a faint darker halo. One of our best sellers.,28,5.25,1,2,m,4,1,10
403,President Hadley,president-hadley,2018,1,Pettus,pettus,1981,"Beautiful, ruffled cream melon flower with a yellow to green throat. ",26,6.5,2,3,m,6,1,8
404,Prince of Midnight,prince-of-midnight,2014,1,Salter,salter,1990,"Almost an Unusual Form, this blackcurrent purple flower segments twist and curl and the large cream throat is adorned by a chalky watermark.",26,6,2,2,m,7.5,1,10
405,Princeton Eyeglow,princeton-eyeglow,2014,1,Powell,powell,1988,An orange- cream flower with ruffled edges and a large mahogany red eyezone.,26,6,2,3,"e,m",4.5,1,4
406,Prize Picotee Deluxe,prize-picotee-deluxe,2015,1,Klehm,klehm,1987,A cream-white flower with a purple eye and matching picotee edge. ,24,5.5,2,3,"e,m",5,1,10
407,Prize Picotee Elite,prize-picotee-elite,2014,1,Klehm,klehm,1987,A ruffled cream flower with a purple eyezone and a matching picotee edge which becomes more pronounced in hot weather.,25,5,2,3,e,5,1,6
408,Protocol,protocol,2014,1,Moldovan,moldovan,1986,A lavender-purple blend with a vivid creamy throat that extends onto the petals.,26,6,2,3,m,4.5,1,6
409,Proud Mary,proud-mary,2014,1,Salter,salter,1992,A beautiful medium pink flower with ruffled edges and a yellow green throat ,26,6,2,2,m,6.5,0,0
410,Ptarmigan,ptarmigan,2014,1,Stamile,stamile,1989,"A ruffled near white with a green heart and partial gold wire edging. A cross of Arctic Snow x White Tie Affair, taking the best from both parents.",26,5.75,2,3,"m,l",6,0,0
411,Pug Yarborough,pug-yarborough,2018,1,"Carpenter, J.",carpenter-j,1990,A full and wide peach coloured flower with a narrow red eyezone around a large yellow green throat.,20,6.5,1,2,e,6,1,7
412,Pure and Simple,pure-and-simple,2014,1,Salter,salter,1993,This sherbet orange beauty is a superb example of the round and ruffled form. A small olive green throat completes the picture. ,28,5.5,2,2,"e,m",8,1,10
413,Pumpkin Kid,pumpkin-kid,2014,1,"Spalding, W.M.",spalding-w-m,1987,This flower is a pumpkin orange colour with a narrow red eye around the green throat. We love this one.  ,18,5.5,1,1,m,5.5,1,6
414,Purple Avenger,purple-avenger,2018,1,Shooter,shooter,1995,A purple reverse bitone with a silvery sheen on the petals. A darker eye surrounds the green throat and is pierced by lighter midribs.,30,5.5,1,3,m,6,1,6
415,Pursuit of Excellence,pursuit-of-excellence,2018,1,Peck,peck,1984,"A wide,full flowered near white from Virginia Peck's breeding program.",23,6,2,3,m,5,1,10
416,Pushamataha,pushamataha,2012,1,"Gates, L.",gates-l,1986,A bright red flower with a darker red eyezone and a yellow green throat.,24,5,2,1,e,5.5,1,5
417,Quality of Mercy,quality-of-mercy,2013,1,Carr,carr,1994,"A creamy, near white flower with a ruffled gold wire edge and a green throat.",27,6,2,2,"e,m",6.5,1,10
418,Queen of Spades,queen-of-spades,2012,1,Lytton,lytton,2010,"A very dark purple flower with an amber, yellow and green throat.",30,5.5,2,2,m,9,0,0
419,Quick Results,quick-results,2014,1,"Brooks, B.",brooks-b,1987,Bright yellow flower with a green throat. Multiple branching with well placed blooms. Quick to establish as the name suggests.,33,5.5,2,2,"e,m",5,1,7
420,Quietly Awesome,quietly-awesome,2013,1,Peck,peck,1987,A near white flower with a pale green throat and contrasting black anthers.,24,5.5,2,3,m,5.5,1,7
421,Quietness,quietness.,2012,1,"Spalding, W.",spalding-w,1986,"A large, ruffled, light cream pink flower with a green overcast and green throat. Registered as semi evergreen but is evergreen here.",19,7,1,1,"e,m",5.5,1,10
422,Quinn Buck,quinn-buck,2014,1,Peck,peck,1976,Wide lavender pink blooms with ruffled edges and of triangular form. An old favourite and a good garden plant. ,26,7,2,3,m,4.5,1,10
423,Ra Hansen,ra-hansen,2014,1,Talbott,talbott,1986,"A round and ruffled orchid lavender flower with a green- yellow throat. In America, it is claimed to have powder blue shading around the throat but we are not convinced. However, it is a most attractive colour.  ",28,4.75,1,1,"e,m",5.5,0,0
424,Raging Tiger,raging-tiger,2014,1,Rasmussen,rasmussen,1987,"A bold, wine red eyezone stands out from a base colour of burnt orange and yellow. Stunning in a clump. ",25,6,2,3,m,5.5,1,7
425,Real Wind,real-wind,2014,1,Wild,wild,1977,"A large, pale orange flower with a prominent rose eyezone",27,5.5,2,3,"m,l",4.5,0,0
426,Red Twister,red-twister,2014,1,Ferguson,ferguson,1980,A red bitone with a gold throat. The sepals have a cinnamon tone.,27,6.25,2,3,m,5,0,0
427,Red Volunteer,red-volunteer,2014,1,Oakes,oakes,1984,"A large, clear, candle red flower with a yellow gold throat. Many awards.",30,7,2,3,m,5.5,1,4
428,Regal Finale,regal-finale,2012,1,Stamile,stamile,1988,"A striking, blackcurrant purple flower with a large chartreuse throat and green heart. Good late season bloom.",26,6,1,3,l,6,1,10
429,Renie's Delight,renies-delight,2012,1,"Kinnebrew, J.",kinnebrew-j,2004,A rose pink blend with a red halo and a yellow to green throat.,30,6.25,2,2,e,8,0,0
430,Richfield Wonder,richfield-wonder,2012,1,Crochet,crochet,1998,A beautifully ruffled cream flower with a huge grape purple eyezone and a chartreuse throat. One of our absolute favourites.,16,5.5,1,3,"e,m",8.5,1,10
431,Ricky Rose,ricky-rose,2013,1,"Brooks, B.",brooks-b,1990,A rose pink flower with a deeper raspberry pink eyezone.,30,6.25,2,2,m,4.5,1,6
432,Riley Barron,riley-barron,2014,1,"Munson, R.W.",munson-r-w,1977,"It has been said that this daylily defines the colour red! The bright, almost blood red blooms provide a vibrant splash of colour. ",30,6,2,2,m,4.5,1,7
433,Robespierre,robespierre,2014,1,Moldovan,moldovan,1990,A ruffled scarlet red flower with a small yellow green throat.,30,5.75,2,3,"e,m",5,1,3
434,Rock Solid,rock-solid,2018,1,Stamile,stamile,2002,Creamy mauve with a bold plum eyezone and a large green throat. An outstanding award winner.,27,4.75,2,3,"e,m",9,1,7
435,Rocket Booster,rocket-booster,2012,1,Santa Lucia,santa lucia,1997,"A big, bright red flower with a widespread yellow throat. ",36,7.5,2,3,"e,m",7,0,0
436,Roman Toga,roman-toga,2013,1,"Millikan, B.",millikan-b,1981,A near white self with a chartreuse throat. Sometimes triangular in form on hot days. A late season star.,22,4.75,1,2,"m,l",5.5,1,6
437,Rose,rose,2014,1,Harris-Benz,harris-benz,1984,"A wide, ruffled rose pink with a green throat.",26,6,2,3,m,5,1,6
438,Rose Emily,rose-emily,2014,1,Pierce,pierce,1982,"A soft, rose pink of round and ruffled form with a circular lime green throat. ",18,5,1,2,m,4,1,5
439,Roses in Snow,roses-in-snow,2018,1,"Hansen, D.",hansen-d,1999,A pretty red flower with a narrow ivory white edge and an emerald green throat.,24,6,2,2,m,6,1,7
440,Rosewood Snowflakes,rosewood-snowflakes,2012,1,"Searle, C.",searle-c,2005,A round and ruffled near white out of 'Monica Marie and ' Gentle Shepherd'. A fine example of a British bred daylily.,27,5,1,3,m,8,1,7
441,Royal Diana,royal-diana,2012,1,Reinke,reinke,1997,"A regal,creamy white flower with a yellow to green throat.",30,6,1,2,m,5.5,1,8
442,Royal Heritage,royal-heritage,2013,1,"Munson, R.W.",munson-r-w,1978,Violet plum with a chalky violet eyezone.,32,6,2,2,m,4,1,8
443,Royal Parade,royal-parade,2014,1,Lytton,lytton,1999,A deep grape purple flower with a primrose yellow watermark above a yellow to green throat. Raised in the UK.,28,6.5,2,2,m,6,1,8
444,Royal Saracen,royal-saracen,2014,1,"Munson, R.W.",munson-r-w,1986,Lavender purple flowers with a large chartreuse throat bordered by a chalky watermark halo.,26,6,2,1,"e,m",5,1,8
445,Ruby Sentinel,ruby-sentinel,2014,1,Benz,benz,1991,A rich ruby red flower with a darker halo and a green throat.,36,5,2,3,"m,l",6,1,9
446,Ruby Sullivan,ruby-sullivan,2012,1,"Brown, E.C.",brown-e-c,1993,A clear light pink with a rose pink eyezone and a green throat.,24,5,1,2,m,5.5,0,0
447,Ruffled Apricot,ruffled-apricot,2014,1,Baker,baker,1974,"A very large, showy, warm apricot self. Makes a wonderful clump and much admired in the garden. It may be an older hybrid, but it's a really good one. Stout Medal winner in 1982.",28,7,2,3,"e,m",4,0,0
448,Ruffled Ivory,ruffled-ivory,2013,1,"Brown, E.C.",brown-e-c,1982,"Registered as 'near white', in our garden this flower is overlaid with a soft pink blush.",27,5.25,1,2,m,4.5,1,4
449,Ruffled Magic,ruffled-magic,2015,1,"Brown, E.C.",brown-e-c,1981,"Although registered as yellow with pink undertone, in our garden the pink predominates. This is probably due to the different climate and the influence of the pod parent 'Martha Adams'. ",25,5.25,1,2,m,4,1,8
450,Russian Easter,russian-easter,2012,1,"Kirchhoff, D.",kirchhoff-d,1991,"The base colour is yellow with a large mauve rose eyezone, a narrow matching edge and a green throat.",30,6,2,1,m,6,1,6
451,Russian Rhapsody,russian-rhapsody,2014,1,"Munson, R.W.",munson-r-w,1973,This award winner has a violet purple flower with a darker band around a yellow throat.,30,6,2,2,m,4,1,6
452,Sabra Salina,sabra-salina,2014,1,"Wilson, T.",wilson-t,1991,One of the most beautiful pinks we have seen. The ruffled flower is clear pale pink and has a soft gold halo around the small green throat.,22,6,1,3,"e,m",5.5,1,6
453,Sacred Drummer,sacred-drummer,2013,1,Salter,salter,1996,This pale pink flower has a violet- pink eye and a green throat. Produces masses of flowers. ,29,6,2,2,m,6,1,10
454,Saffron Glow,saffron-glow,2014,1,Peck,peck,1982,"A bright, sunny, yellow gold flower with a green heart. Round and very ruffled.",27,5.5,2,3,m,4.5,1,8
455,Sallie Brown,sallie-brown,2014,1,Reinke,reinke,1994,An amber hued salmon pink blend with a green yellow throat. These big flowers sometimes produce extra petals and sepals.,28,7,1,3,m,5.5,1,5
456,Salmon Sheen,salmon-sheen,2014,1,Taylor,taylor,1950,This older daylily is a strong grower and produces masses of rich salmon pink blooms. The petals are tapered and attractively pinched at the ends. Luxuriant foliage. Stout Medal winner 1959.,34,5,1,1,"e,m",2.5,0,0
457,Sandra Elizabeth,sandra-elizabeth,2018,1,Stevens,stevens,1983,"Bright mid yellow flowers on this very late blooming daylily. One of the last to flower, ending the season on a cheerful note.",28,6,2,3,l,5.5,1,10
458,Santa's Little Helper,santas-little-helper,2012,1,Trimmer,trimmer,2007,A very ruffled dark red with a black red eyezone and a green throat.,29,4.62,2,1,"e,m",8,0,0
459,Sariah,sariah,2014,1,Gage-Robertson,gage-robertson,1982,"A pretty, pale melon pink flower with a green throat which radiates out onto the petals. One of Jan's favourites.",19,4.75,1,2,"e,m",5,1,9
460,Scarlet Oak,scarlet-oak,2014,1,Griesbach-Klehm,griesbach-klehm,1979,"Bright scarlet flowers on tall, sturdy scapes. A great performer for the second half of the season. ",36,6,2,3,"m,l",4.5,0,0
461,Scarlet Orbit,scarlet-orbit,2014,1,Gates,gates,1985,A very popular bright scarlet red with a darker halo and a yellow green throat.,22,6,2,2,e,5,1,3
462,Scarlock,scarlock,2014,1,Peck,peck,1974,"A highly regarded daylily classic, this large red flower has a yellow green throat.",36,6.5,2,3,"m,l",4.5,1,5
463,Sea Swept Dreams,sea-swept-dreams,2013,1,Salter,salter,1996,"An opulent, ruffled ivory cream flower with a green throat. Good rebloom here.",28,6,2,2,m,7,1,10
464,Sebastion,sebastion,2013,1,"Williams, J.",williams-j,1978,A fine purple flower with a green throat.,20,5.5,1,1,"e,m",4,1,10
465,Seductor,seductor,2013,1,Gates,gates,1983,An apple red flower with a small green throat.,18,6,2,1,"e,m",4,1,5
466,Self Determination,self-determination,2012,1,"Hanson, C.",hanson-c,2004,"A lavender purple blend with a thin white edge, a slate watermark eyezone and a green throat.",33,4.5,2,2,"m,l",8.5,0,0
467,Seminole Blood,seminole-blood,2018,1,"Kirchhoff, D.",kirchhoff-d,1994,A well formed blood red flower with a gold throat.,31,6,2,1,"e,m",5.5,1,10
468,Seminole Wind,seminole-wind,2015,1,Stamile,stamile,1993,"A round, ruffled rich pink with a yellow throat and green heart.",23,6.5,2,2,"e,m",6.5,1,10
469,Serena Lady,serena-lady,2013,1,Marshall,marshall,1984,"A broad pink flower with a gold edge, lighter midribs and a green throat.",24,5,2,3,m,5,1,6
470,Shady Lady,shady-lady,2014,1,Owen,owen,1962,A very popular pale yellow flower with a prominent wine red eyezone. ,34,5.5,1,3,m,4,1,10
471,Shaman,shaman,2014,1,Gates,gates,1985,"A ruffled, canary yellow flower with a green throat.",20,5.5,2,1,"e,m",4.5,1,10
